﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿노년층에 특화된 기능성 발효유를 개발하기 위하여 버섯추출물이 첨가된 발효유 3종(상황, 영지, 표고)을 제조하여 품질특성과 항산화 활성을 비교하였다|This study was carried out to investigate the quality characteristics and antioxidant activity of fermented milk containing mushroom (Phellinus baumii, Ganoderma lucidum, and Lentinus edodes) extracts
pH는 발효시간이 경과함에 따라 버섯 추출물 첨가구에서 감소하였고, 적정산도와 유산균수 변화는 증가하였다|As the ratio of the mushroom extract increased, the pH of the fermented milk decreased proportionally and titratable acidities increased significantly
일반성분 중에서 조단백질, 탄수화물 및 당류의 함량이 높았으며, 무기질 함량에서는 칼륨, 칼슘, 나트륨, 니켈, 망간 함량이 버섯 추출물 첨가구에서 증가하였다|The number of lactic acid producing bacteria was the highest in the fermented milk sample containing 1.0% Lentinus edodes extract
관능검사에서는 대체적으로 버섯 추출물을 첨가한 처리구가 대조구에 비하여 낮은 점수를 얻었지만, 표고 추출물 1% 첨가구의 경우 색, 향, 맛, 조직감, 전체 기호도의 모든 항목에서 가장 높은 기호도를 나타냈다|The DPPH and ABTS radical scavenging activities of the fermented milk containing mushroom extracts were higher than that of the controls
DPPH와 ABTS 라디칼 소거 활성을 측정하여 항산화 활성을 분석한 결과, 버섯 추출물 첨가구에서 항산화 활성이 매우 증가하였으며, 특히 영지 추출물이 첨가된 발효유의 항산화 효과가 가장 우수하였다|The quality characteristics, such as pH, titratable acidity, and the number of lactic acid producing bacteria were not remarkably different between the milk samples subjected to treatments with and without the addition of mushroom extracts during the storage period
또한 저장기간에 따른 버섯 발효유의 품질평가 결과, pH, 적정산도, 유산균수는 품질 변화에는 큰 영향을 미치지 않았다|From the sensory evaluation of the fermented milk samples containing mushroom extracts, the color, flavor, taste, texture, and overall acceptability of the fermented milk sample containing 1.0% Lentinus edodes extract was found to be considerably better than those of the other groups
따라서 영양학적 및 기능적으로 우수한 새로운 기능성 발효유 개발이 가능할 것으로 사료된다.|In conclusion, the present study indicated that the fermented milk containing mushroom extracts could be used as a functional antioxidant containing food.
[문서구분]|[Document Separation]
﻿﻿﻿﻿﻿﻿﻿조직의 성과를 위해서는 조직구성원들이 경쟁우위의 원천이며 조직의 지속적 생존과 발전을 위한 핵심자산이라는 사실을 인식해야 한다|In the organizational achievement, organizational manpower is a core resource for organizational competitive power and sustainable development
따라서 조직구성원들이 조직몰입의 요인과 이에 대한 방향을 제시 할 필요가 있다|For that, it is necessary to suggest organization manpower`s organizational achievement factors and their courses
병원조직 조직구성원의 조직몰입을 통한 조직성과를 높이기 위해서는 병원조직의 특성 중 조직 분위기가 상관성이 가장 높으며 상대적으로 다른 조직특성들은 관련성이 미미하였다|In the efficiency of religious hospital organization, the most important influencing factor is the immersion inclination
그리고 조직성과에 영향을 미치는 요인은 조직의 구조관련 특성과 조직분위기이며 구성원의 조직몰입과 조직성과간의 관계성은 매우 밀접하였다|The factors absorbed in organization are analyzed and made for that organizational constituents can be equipped with predominance in competition
병원조직은 다른 일반 조직과는 달리 조직목표를 명확하게 설정하기 어렵고 전문가에 의한 권한이 크게 작용하는 특성을 가지고 있기에 조직성과의 제고를 위해서는 다른 접근이 있어야 한다|The developmental direction having an effect on the organizational commitment is presented
특히 조직분위기 관련 요인들에 관심을 가지고 조직관리를 할 필요가 있다.|Thus, it needs to promote characteristics of the religious hospital organization through the organizational commitment level of expectancy, desire, synchronism, and harmony.
[문서구분]|[Document Separation]
﻿본 연구는 변혁적 리더십과 거래적 리더십이 조직효과성에 미치는 영향을 살펴보기 위해 공기업 조직구성원들을 대상으로 리더십과 조직효과성 변인들 간의 영향관계를 실증적으로 분석하였다|This study examines whether and how leadership styles, transformational and transactional leadership, affect organizational effectiveness
분석결과 변혁적리더십과 거래적 리더십은 조직효과성에 유의한 영향을 주는 것으로 나타났으며 조직효과성 변인들 간에도 유의한 구조적 영향관계가 성립하는 것으로 나타났다|The organizational effectiveness are measured by employing job satisfaction(JS), job burnout(JB), organizational commitment(OC), and perceived job performance(P) which are frequently studied attitudinal/perceptual variables in organizational research
특히, 변혁적 리더십이 거래적 리더십에 비해 조직효과성을 더 크게 증가시키는 것으로 나타났으며, 직무탈진은 다른 조직효과성 변인들에 부정적인 영향을 미치는 것으로 나타났다|Survey data from a public enterprise are used to test fourteen proposed hypotheses
따라서 공기업의 조직효과성 증진을 위해서는 관리자의 변혁적 리더십을 배양할 수 있는 리더십 교육이 필요하며, 효율적인 직무탈진 관리 방안 마련이 필요하다고 할 것이다.|Although there is no significant relationship between transactional leadership and OC, the results of covariance structural analyses clearly demonstrate that the leadership style is critical for organizational effectiveness.
[문서구분]|[Document Separation]
﻿﻿﻿﻿﻿﻿﻿﻿본 논문은 시민의 정부에 대한 긍정적인 태도와 시민의 정부의 역할수행 과정에 대한 평가간의 관계를 분석하여 시민의 긍정적인 태도를 반영하는 정부신뢰의 중요한 영향요인이 무엇인지 탐색한다|This study explores and identifies important sources of positive attitude toward government by analyzing the relationship between trust in government and citizen` evaluation of the governmental activity process
한국행정연구원의 2007년과 2010년「행정에 관한 국민인식조사」시기가 다른 두 정부에 대한 조사 자료를 통해 노무현 정부와 이명박 정부에 대한 태도 형성에 영향을 주는 국정운영의 과정.절차에 대한 평가요인을 탐색하였다|This study finds significant factor affecting on positive attitude toward Roh Moo Hyun Government and Lee Myung Bak Government by two analysis of 2007 and 2010 "A Survey of Citizens" Perception on Public Administration` data
분석 결과에 따르면 노무현 정부에 대한 태도에 영향을 주는 과정평가 요인으로 전문성, 충분한 정보수집, 반부패 요인이, 이명박 정부에 대한 태도에 영향을 주는 과정평가 요인으로 전문성, 투명성, 준법성, 정책결정시 충분한 시간을 고려한다는 심사숙고 요인이 확인되었다|The variables of professionalism, sufficient information collection, anti-corruption have significant effects on trust in Roh Moo Hyun Government and the variables of professionalism, rule of law, transparency, deliberation have significant effects on trust in Lee Myung Bak Government
전체적으로 시민들은 정부가 역할수행 과정에 대한 인식이 정부에 대한 태도에 영향을 미치고 있음을 확인하였다.|Overall, This study finds that citizen` perception of governmental activity process has an effect on their attitude toward government.
[문서구분]|[Document Separation]
﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿이 본고는 국내 한문 관련 사전류의 현황과 특징을 고찰하여 학습용 사전이 담아야 할 내용에 대하여 생각해보았다|This article discusses what contents should be contained in a dictionary of Chinese characters for learning by taking a look the current conditions and characteristics of dictionaries of Chinese characters in Korea
이를 위해 "국내 한문 자전의 현황"에서 "옥편과 자전, 그리고 사전", "크기에 따른 분류", "시대적 특성의 반영" 등 세 부분으로 나누어 국내 한문 자전을 개괄적으로 살펴보았고, "한문 학습 자전의 특징"에서는 "표제자의 선정과 배열", "자해란의 구성", "표제어의 선정과 해설"로 나누어 국내에서 발간된 자전류의 특징에 대하여 살펴보았다.학습용 사전이라고 할 때는 우선적으로 교육과정에서 요구하는 내용을 모두 담고 부록을 충실하게 하여 관련된 부수적인 내용을 충분히 해결할 수 있도록 해주어야할 것이다.바람직한 한문 학습용 사전 편찬과 관련하여 다음과 같이 제안한다.1|For this purpose, in the part of the "current conditions of dictionaries of Chinese characters,"we have taken a general look at dictionaries of Chinese characters in Korean on three sides including "Okpyeon, Jajeon,and Sajeon," "classification in terms of sizes," and "reflection of the characteristics of times." In the part of the "characteristics of dictionaries of Chinese characters for learning," we have taken a look at the characteristics of some editions of Jajeonpublished in Korea on the sides of the "selection and arrangement of head-characters," the "composition of the part of character interpretation," and the "selection and account of the head-characters."As for a dictionary for learning, one should first ofall contain all the contents required by the curricula and provide fully informative appendices to allow learners to satisfactorily solve related problems.This paper suggests the following for the sake of the edition of a desirable dictionary of Chinese characters for learning.1
사전에 수록할 한자는 엄정한 선정기준을 가지고 선정해야 한다.2|The Chinese characters to be included in the dictionary should be selected in terms of strictly proper criteria.2
자원이 한자를 효과적으로 가르치는 하나의 방법이 될 수 있다면 충실한 설명을담아야 한다.3|If the sources of characters can be a means to teach Chinese characters effectively, we should have full account of them contained.3
한자의 뜻풀이는 학습용에 적합한 정도의 풀이에서 멈추어야 한다.4|The interpretation of Chinese characters should be stopped at some level for learning.4
표제어의 선정은 글자를 찾았을 때 한문에서 주로 쓰이는 어휘를 수록하고 풀이해 주어야 하며, 직역을 통해 한자의 의미를 정확히 알면 뜻을 유추해 낼 수 있도록 하여야 한다.|As for the selection of headwords, words that are frequently usedin Chinese classics should be included and interpreted when a learner looks up characters, and help the learner analogize the precise meaning of a word when he/she knows the literal meaning of the characters comprising it.
[문서구분]|[Document Separation]
﻿이 학교 수업이 국·영·수·탐구 중심으로 점점 더 고착되고 있는 교육 현실에 서 한문 교과는 학생들에게 그다지 매력적인 과목이 아니다|The classical Chinese subject is not a quite attractive subject to students in the educational reality where school lessons are getting to focus more only on subjects like Korean, English, Mathematics, Social Studies and Science
학생들에게 한문의 필요성과 중요성을 강조하는 것만으로는 수업 참여를 독려하는 데 한계가 있다|It`s not enough to encourage students to study Chinese characters by telling them about its importance and necessity
이러한 상황에서 반복되는 전통적인 강의식 수업은 한문 학습에 대한 흥미와 의욕을 저하시킬 뿐이다|In this situation, the traditional teaching methods repetitional instructions only lower learning motivation and interests
새로운 수업 모델의 개발이 필요한 이유다|That is why we need to develop a new teaching model
새로운 교육과정은 학습자 중심의 학습 활동을 요구한다|The new curriculum in Korea requires learner-centered activities
자기 주도 학습은 주체자의 자발적이고 능동적인 참여로 인해 수업에 대한 만족감과 자존감이 높아지는 효과가 있다|The self-directed learning can give students positive self-esteem and contentment by making them voluntarily get involved and participate in class
이와 같이 학습자가 중심이 되는 교수 방법 중에 하나가 자전 활용 수업이다|The Chinese-character dictionary based instruction is one of these learner-centered teaching methods
자전은 한자, 어휘,문장뿐만 아니라 고대의 문화 상식이 두루 수록된 한문 학습의 보고이다|Chinese-character dictionaries are educational treasures which not only have Chinese characters, words and sentences but also have vast knowledge of the ancient Chinese culture
자전을 어떻게 활용하느냐에 따라 학습자는 자기 주도적 학습이 가능해지고 교사는 수업 개선의 효과를 볼 수 있다.|A good application of the Chinese -character dictionary can make self-directed learning possible and improve teachers’ abilities for designing and managing their lessons.
[문서구분]|[Document Separation]
﻿﻿﻿﻿﻿﻿﻿﻿인간은 하루에도 몇 번씩 웃는다|All humans laugh several times a day
웃음의 원인을 따져보면 대체로 기쁨, 행복감,오만 방자함, 즐거움, 자기만족, 조롱, 모멸감, 경멸, 비꼼, 반항심, 교활함, 비열함, 눈물 등이 있다|Common causes for laughter are sensations of joy, happiness, arrogance, impudence, delight, self-contentment, mockery, scorn, sarcasm, defiance, etc
이와 같이 다양한 웃음을 E|E
Souriau는 비미학적인 웃음과 미학적인 웃음으로 구분하고, 전자를 미학의 대상에서 제외시킬 것을 주장하였다.그러나 일부의 작가들은 비미학적인 것으로 분류된 웃음을 활용하여 작품으로 구성하고 연구자들은 이것을 연구 분석하고 있지만 현대의 문학작품이나 연구에서도 "웃음"의 문학적 가치에 대해서는 이견이 분분하다.우리 한문학 작품들 중에 웃음을 소재로 한 작품들이 있는데, 그 가운데 "自笑"라는 제목의 작품은 거의 한시로 표현되어 있다|Souriau is classified laugh into two categories that is non-aesthetic and aesthetic laugh, and insists that non-aesthetic laugh completely excluded from aesthetic subject
주지하듯이 한시는 산문에 비해 대체로 현격히 적은 자수와 분량의 제약이 따른다|But some writers create work with non-aesthetic laugh, and some scholars study it
더욱이 근체시의 경우는 압운과 평측, 구법, 대우 등의 까다로운 제약이 엄격히 적용된다|In the study of contemporary literature, there is controversial about the worth of laugh.Some Chinese classics work are based on laugh, the work which has a poem entitled "Jaso(自笑)" is expressed in Chinese poem
그럼에도 다수의 작가들이 인생에서 느낀 모순된 여러 심정을 웃음이라는 제목으로 표현하면서 한시의 형식을 취한 것은, 작가의 인생 역정과 정신을 투영하며 일생의 견문을 독백적으로 형상한것이 주로 한시 작품이기 때문이라 생각된다.본고에서 고려～조선초기의 自笑詩와 그 창작 배경을 대상으로 작품과 작가의 상호 연관성을 검토한 결과, 자소시가 작가의 인생에서 의미와 가치를 지녔던 문제들을 문학적으로 형상한 것이며 대다수의 작가들이 주로 자기반성적인 의미의 냉소와 함께 그 문제를 이해하고 수용하였음을 확인할 수 있었다.|It is a matter of common knowledge that there are many limitations in Chinese poem.Nevertheless many authors experience conflicting emotions in their life,and express it into a poem entitled "Jaso".
[문서구분]|[Document Separation]
﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿﻿
